Date,Weekday,Time,Program,Program_Sheet,Time_Slot,Rating
2024-01-12,五,06:30:00,老虎假面W#38(完),20240101-0204,06:30~06:45,0.01898387
2024-01-12,五,07:00:00,慶餘年#43,20240101-0204,07:00~07:15,0.03030255
2024-01-12,五,08:00:00,慶餘年#44,20240101-0204,08:00~08:15,0.08696761
2024-01-12,五,09:00:00,神鵰俠侶#25,20240101-0204,09:00~09:15,0.1021547
2024-01-12,五,10:00:00,神鵰俠侶#26,20240101-0204,10:00~10:15,0.13252889
2024-01-12,五,11:00:00,慶餘年#45,20240101-0204,11:00~11:15,0.18339134
2024-01-12,五,12:00:00,慶餘年#46(完),20240101-0204,12:00~12:15,0.23862365
2024-01-12,五,13:00:00,請君#31,20240101-0204,13:00~13:15,0.16791769
2024-01-12,五,14:00:00,請君#32,20240101-0204,14:00~14:15,0.17945129
2024-01-12,五,15:00:00,神鵰俠侶#27,20240101-0204,15:00~15:15,0.18475244
2024-01-12,五,16:00:00,神鵰俠侶#28,20240101-0204,16:00~16:15,0.23396723
2024-01-12,五,17:00:00,蠟筆小新##32,20240101-0204,17:00~17:15,0.16935044
2024-01-12,五,17:30:00,蠟筆小新##33,20240101-0204,17:30~17:45,0.17379195
2024-01-12,五,18:00:00,蠟筆小新##404,20240101-0204,18:00~18:15,0.22357983
2024-01-12,五,18:30:00,蠟筆小新##405,20240101-0204,18:30~18:45,0.2529511
2024-01-12,五,19:00:00,請君#33,20240101-0204,19:00~19:15,0.23196138
2024-01-12,五,20:00:00,請君#34,20240101-0204,20:00~20:15,0.2646996
2024-01-12,五,21:00:00,醫師好辣#252,20240101-0204,21:00~21:15,0.16147034
2024-01-12,五,22:00:00,慶餘年#45,20240101-0204,22:00~22:15,0.14470723
2024-01-12,五,23:00:00,慶餘年#46(完),20240101-0204,23:00~23:15,0.15502299
2024-01-13,六,00:00:00,蠟筆小新#30,20240101-0204,00:00~00:15,0.05123057
2024-01-13,六,00:30:00,蠟筆小新#31,20240101-0204,00:30~00:45,0.03632713
2024-01-13,六,01:00:00,蠟筆小新#32,20240101-0204,01:00~01:15,0.03245797
2024-01-13,六,01:30:00,蠟筆小新#33,20240101-0204,01:30~01:45,0.02937697
2024-01-13,六,02:00:00,一生一世#16,20240101-0204,02:00~02:15,0.02242681
2024-01-13,六,03:00:00,一生一世#17,20240101-0204,03:00~03:15,0.01970407
2024-01-13,六,04:00:00,一生一世#18,20240101-0204,04:00~04:15,0.02113709
2024-01-13,六,05:00:00,一生一世#19,20240101-0204,05:00~05:15,0.02651093
2024-01-13,六,06:00:00,一生一世#20,20240101-0204,06:00~06:15,0.03768851
2024-01-13,六,07:00:00,蠟筆小新#30,20240101-0204,07:00~07:15,0.0434206
2024-01-13,六,07:30:00,蠟筆小新#31,20240101-0204,07:30~07:45,0.05975706
2024-01-13,六,08:00:00,蠟筆小新#32,20240101-0204,08:00~08:15,0.08598138
2024-01-13,六,08:30:00,蠟筆小新#33,20240101-0204,08:30~08:45,0.10640196
2024-01-13,六,09:00:00,軍師聯盟#41,20240101-0204,09:00~09:15,0.10482563
2024-01-13,六,10:00:00,軍師聯盟#42(完),20240101-0204,10:00~10:15,0.16451104
2024-01-13,六,11:00:00,軍師聯盟2虎嘯龍吟#1,20240101-0204,11:00~11:15,0.20879145
2024-01-13,六,12:00:00,軍師聯盟2虎嘯龍吟#2,20240101-0204,12:00~12:15,0.21015282
2024-01-13,六,13:00:00,軍師聯盟2虎嘯龍吟#3,20240101-0204,13:00~13:15,0.23179147
2024-01-13,六,14:00:00,蠟筆小新#30,20240101-0204,14:00~14:15,0.17905623
2024-01-13,六,14:30:00,蠟筆小新#31,20240101-0204,14:30~14:45,0.18249548
2024-01-13,六,15:00:00,蠟筆小新#32,20240101-0204,15:00~15:15,0.21524006
2024-01-13,六,15:30:00,蠟筆小新#33,20240101-0204,15:30~15:45,0.22892543
2024-01-13,六,16:00:00,蠟筆小新大電影-幽靈忍者珍風傳,20240101-0204,16:00~16:15,0.21753289
2024-01-13,六,18:00:00,一生一世#16,20240101-0204,18:00~18:15,0.17640513
2024-01-13,六,19:00:00,一生一世#17,20240101-0204,19:00~19:15,0.20707183
2024-01-13,六,20:00:00,一生一世#18,20240101-0204,20:00~20:15,0.25271361
2024-01-13,六,21:00:00,一生一世#19,20240101-0204,21:00~21:15,0.25672607
2024-01-13,六,22:00:00,一生一世#20,20240101-0204,22:00~22:15,0.21258896
2024-01-13,六,23:00:00,聖鬥士星矢少女翔#5,20240101-0204,23:00~23:15,0.06455769
2024-01-13,六,23:30:00,聖鬥士星矢少女翔#6,20240101-0204,23:30~23:45,0.03159816
2024-01-14,日,00:00:00,蠟筆小新#231,20240101-0204,00:00~00:15,0.03203153
2024-01-14,日,00:30:00,蠟筆小新#232,20240101-0204,00:30~00:45,0.0381942
2024-01-14,日,01:00:00,蠟筆小新#233,20240101-0204,01:00~01:15,0.03554282
2024-01-14,日,01:30:00,蠟筆小新#234,20240101-0204,01:30~01:45,0.03267646
2024-01-14,日,02:00:00,一生一世#21,20240101-0204,02:00~02:15,0.02379076
2024-01-14,日,03:00:00,一生一世#22,20240101-0204,03:00~03:15,0.01855966
2024-01-14,日,04:00:00,一生一世#23,20240101-0204,04:00~04:15,0.02264421
2024-01-14,日,05:00:00,一生一世#24,20240101-0204,05:00~05:15,0.02766034
2024-01-14,日,06:00:00,一生一世#25,20240101-0204,06:00~06:15,0.0390541
2024-01-14,日,07:00:00,蠟筆小新#231,20240101-0204,07:00~07:15,0.04084558
2024-01-14,日,07:30:00,蠟筆小新#232,20240101-0204,07:30~07:45,0.05367252
2024-01-14,日,08:00:00,蠟筆小新#233,20240101-0204,08:00~08:15,0.0849158
2024-01-14,日,08:30:00,蠟筆小新#234,20240101-0204,08:30~08:45,0.11465425
2024-01-14,日,09:00:00,軍師聯盟2虎嘯龍吟#4,20240101-0204,09:00~09:15,0.1150842
2024-01-14,日,10:00:00,軍師聯盟2虎嘯龍吟#5,20240101-0204,10:00~10:15,0.18652813
2024-01-14,日,11:00:00,軍師聯盟2虎嘯龍吟#6,20240101-0204,11:00~11:15,0.21791473
2024-01-14,日,12:00:00,軍師聯盟2虎嘯龍吟#7,20240101-0204,12:00~12:15,0.23690434
2024-01-14,日,13:00:00,軍師聯盟2虎嘯龍吟#8,20240101-0204,13:00~13:15,0.24930133
2024-01-14,日,14:00:00,蠟筆小新#231,20240101-0204,14:00~14:15,0.19620208
2024-01-14,日,14:30:00,蠟筆小新#232,20240101-0204,14:30~14:45,0.18846292
2024-01-14,日,15:00:00,蠟筆小新#233,20240101-0204,15:00~15:15,0.22816195
2024-01-14,日,15:30:00,蠟筆小新#234,20240101-0204,15:30~15:45,0.24607668
2024-01-14,日,16:00:00,蠟筆小新大電影-猛烈！大人帝國的反擊,20240101-0204,16:00~16:15,0.24435686
2024-01-14,日,18:00:00,一生一世#21,20240101-0204,18:00~18:15,0.2381942
2024-01-14,日,19:00:00,一生一世#22,20240101-0204,19:00~19:15,0.24937298
2024-01-14,日,20:00:00,一生一世#23,20240101-0204,20:00~20:15,0.28319599
2024-01-14,日,21:00:00,一生一世#24,20240101-0204,21:00~21:15,0.24758151
2024-01-14,日,22:00:00,一生一世#25,20240101-0204,22:00~22:15,0.20967395
2024-01-14,日,23:00:00,聖鬥士星矢少女翔#7,20240101-0204,23:00~23:15,0.05603726
2024-01-14,日,23:30:00,聖鬥士星矢少女翔#8,20240101-0204,23:30~23:45,0.02465066
2024-01-15,一,00:00:00,神鵰俠侶#27,20240101-0204,00:00~00:15,0.02364224
2024-01-15,一,01:00:00,神鵰俠侶#28,20240101-0204,01:00~01:15,0.02715275
2024-01-15,一,02:00:00,主廚大聯盟#11,20240101-0204,02:00~02:15,0.0177675
2024-01-15,一,03:00:00,主廚大聯盟#12,20240101-0204,03:00~03:15,0.01397041
2024-01-15,一,04:00:00,一剪芳華#35,20240101-0204,04:00~04:15,0.01289577
2024-01-15,一,05:00:00,一剪芳華#36,20240101-0204,05:00~05:15,0.01540328
2024-01-15,一,06:00:00,蠟筆小新##404,20240101-0204,06:00~06:15,0.01762421
2024-01-15,一,06:30:00,蠟筆小新##405,20240101-0204,06:30~06:45,0.02758261
2024-01-15,一,07:00:00,神鵰俠侶#27,20240101-0204,07:00~07:15,0.02944533
2024-01-15,一,08:00:00,神鵰俠侶#28,20240101-0204,08:00~08:15,0.06469376
2024-01-15,一,09:00:00,慶餘年#43,20240101-0204,09:00~09:15,0.0976496
2024-01-15,一,10:00:00,慶餘年#44,20240101-0204,10:00~10:15,0.13483239
2024-01-15,一,11:00:00,雪中悍刀行#1,20240101-0204,11:00~11:15,0.19587235
2024-01-15,一,12:00:00,雪中悍刀行#2,20240101-0204,12:00~12:15,0.25204058
2024-01-15,一,13:00:00,請君#33,20240101-0204,13:00~13:15,0.20439789
2024-01-15,一,14:00:00,請君#34,20240101-0204,14:00~14:15,0.19042747
2024-01-15,一,15:00:00,神鵰俠侶#29,20240101-0204,15:00~15:15,0.20626061
2024-01-15,一,16:00:00,神鵰俠侶#30,20240101-0204,16:00~16:15,0.23527608
2024-01-15,一,17:00:00,蠟筆小新##406,20240101-0204,17:00~17:15,0.18720353
2024-01-15,一,17:30:00,蠟筆小新##407,20240101-0204,17:30~17:45,0.20360981
2024-01-15,一,18:00:00,蠟筆小新##408,20240101-0204,18:00~18:15,0.26321691
2024-01-15,一,18:30:00,蠟筆小新##409,20240101-0204,18:30~18:45,0.30391021
2024-01-15,一,19:00:00,請君#35,20240101-0204,19:00~19:15,0.26794535
2024-01-15,一,20:00:00,請君#36(完),20240101-0204,20:00~20:15,0.35183947
2024-01-15,一,21:00:00,醫師好辣#253,20240101-0204,21:00~21:15,0.17000918
2024-01-15,一,22:00:00,請君#35,20240101-0204,22:00~22:15,0.09327937
2024-01-15,一,23:00:00,請君#36(完),20240101-0204,23:00~23:15,0.07859253
2024-01-16,二,00:00:00,神鵰俠侶#29,20240101-0204,00:00~00:15,0.04119587
2024-01-16,二,01:00:00,神鵰俠侶#30,20240101-0204,01:00~01:15,0.03037748
2024-01-16,二,02:00:00,主廚大聯盟#13,20240101-0204,02:00~02:15,0.02120692
2024-01-16,二,03:00:00,主廚大聯盟#14,20240101-0204,03:00~03:15,0.01490216
2024-01-16,二,04:00:00,一剪芳華#37,20240101-0204,04:00~04:15,0.01468722
2024-01-16,二,05:00:00,一剪芳華#38,20240101-0204,05:00~05:15,0.01612012
2024-01-16,二,06:00:00,蠟筆小新##408,20240101-0204,06:00~06:15,0.01848441
2024-01-16,二,06:30:00,蠟筆小新##409,20240101-0204,06:30~06:45,0.02987596
2024-01-16,二,07:00:00,神鵰俠侶#29,20240101-0204,07:00~07:15,0.03209696
2024-01-16,二,08:00:00,神鵰俠侶#30,20240101-0204,08:00~08:15,0.0600385
2024-01-16,二,09:00:00,慶餘年#45,20240101-0204,09:00~09:15,0.10001641
2024-01-16,二,10:00:00,慶餘年#46(完),20240101-0204,10:00~10:15,0.14286011
2024-01-16,二,11:00:00,雪中悍刀行#3,20240101-0204,11:00~11:15,0.19150706
2024-01-16,二,12:00:00,雪中悍刀行#4,20240101-0204,12:00~12:15,0.2374315
2024-01-16,二,13:00:00,請君#35,20240101-0204,13:00~13:15,0.18126183
2024-01-16,二,14:00:00,請君#36(完),20240101-0204,14:00~14:15,0.18247979
2024-01-16,二,15:00:00,神鵰俠侶#31,20240101-0204,15:00~15:15,0.19186528
2024-01-16,二,16:00:00,神鵰俠侶#32,20240101-0204,16:00~16:15,0.24266158
2024-01-16,二,17:00:00,蠟筆小新##410,20240101-0204,17:00~17:15,0.18670685
2024-01-16,二,17:30:00,蠟筆小新##411,20240101-0204,17:30~17:45,0.20390164
2024-01-16,二,18:00:00,蠟筆小新##412,20240101-0204,18:00~18:15,0.25913993
2024-01-16,二,18:30:00,蠟筆小新##413,20240101-0204,18:30~18:45,0.29804316
2024-01-16,二,19:00:00,浮圖緣#1,20240101-0204,19:00~19:15,0.27404209
2024-01-16,二,20:00:00,浮圖緣#2,20240101-0204,20:00~20:15,0.37835719
2024-01-16,二,21:00:00,醫師好辣#287,20240101-0204,21:00~21:15,0.16686118
2024-01-16,二,22:00:00,浮圖緣#1,20240101-0204,22:00~22:15,0.11807094
2024-01-16,二,23:00:00,浮圖緣#2,20240101-0204,23:00~23:15,0.1073242
2024-01-17,三,00:00:00,神鵰俠侶#31,20240101-0204,00:00~00:15,0.04715406
2024-01-17,三,01:00:00,神鵰俠侶#32,20240101-0204,01:00~01:15,0.03475641
2024-01-17,三,02:00:00,主廚大聯盟#15,20240101-0204,02:00~02:15,0.02135549
2024-01-17,三,03:00:00,主廚大聯盟#16,20240101-0204,03:00~03:15,0.01512083
2024-01-17,三,04:00:00,一剪芳華#39,20240101-0204,04:00~04:15,0.01361591
2024-01-17,三,05:00:00,一剪芳華#40(完),20240101-0204,05:00~05:15,0.01641076
2024-01-17,三,06:00:00,蠟筆小新##412,20240101-0204,06:00~06:15,0.01777235
2024-01-17,三,06:30:00,蠟筆小新##413,20240101-0204,06:30~06:45,0.0276618
2024-01-17,三,07:00:00,神鵰俠侶#31,20240101-0204,07:00~07:15,0.03160325
2024-01-17,三,08:00:00,神鵰俠侶#32,20240101-0204,08:00~08:15,0.07044444
2024-01-17,三,09:00:00,浮圖緣#1,20240101-0204,09:00~09:15,0.10211935
2024-01-17,三,10:00:00,浮圖緣#2,20240101-0204,10:00~10:15,0.14655023
2024-01-17,三,11:00:00,雪中悍刀行#5,20240101-0204,11:00~11:15,0.19162607
2024-01-17,三,12:00:00,雪中悍刀行#6,20240101-0204,12:00~12:15,0.22760075
2024-01-17,三,13:00:00,浮圖緣#1,20240101-0204,13:00~13:15,0.20638859
2024-01-17,三,14:00:00,浮圖緣#2,20240101-0204,14:00~14:15,0.22272768
2024-01-17,三,15:00:00,神鵰俠侶#33,20240101-0204,15:00~15:15,0.21720965
2024-01-17,三,16:00:00,神鵰俠侶#34,20240101-0204,16:00~16:15,0.24637638
2024-01-17,三,17:00:00,蠟筆小新##414,20240101-0204,17:00~17:15,0.2073202
2024-01-17,三,17:30:00,蠟筆小新##415,20240101-0204,17:30~17:45,0.22738576
2024-01-17,三,18:00:00,蠟筆小新##416,20240101-0204,18:00~18:15,0.27683302
2024-01-17,三,18:30:00,蠟筆小新##417,20240101-0204,18:30~18:45,0.31187609
2024-01-17,三,19:00:00,浮圖緣#3,20240101-0204,19:00~19:15,0.30255994
2024-01-17,三,20:00:00,浮圖緣#4,20240101-0204,20:00~20:15,0.37816409
2024-01-17,三,21:00:00,醫師好辣#288,20240101-0204,21:00~21:15,0.16984061
2024-01-17,三,22:00:00,浮圖緣#3,20240101-0204,22:00~22:15,0.11286876
2024-01-17,三,23:00:00,浮圖緣#4,20240101-0204,23:00~23:15,0.09946783
2024-01-18,四,00:00:00,神鵰俠侶#33,20240101-0204,00:00~00:15,0.04959756
2024-01-18,四,01:00:00,神鵰俠侶#34,20240101-0204,01:00~01:15,0.03648144
2024-01-18,四,02:00:00,主廚大聯盟#17,20240101-0204,02:00~02:15,0.02350867
2024-01-18,四,03:00:00,主廚大聯盟#18,20240101-0204,03:00~03:15,0.01569634
2024-01-18,四,04:00:00,東宮#1,20240101-0204,04:00~04:15,0.01548132
2024-01-18,四,05:00:00,東宮#2,20240101-0204,05:00~05:15,0.0184199
2024-01-18,四,06:00:00,蠟筆小新##416,20240101-0204,06:00~06:15,0.01971001
2024-01-18,四,06:30:00,蠟筆小新##417,20240101-0204,06:30~06:45,0.02924249
2024-01-18,四,07:00:00,神鵰俠侶#33,20240101-0204,07:00~07:15,0.03304115
2024-01-18,四,08:00:00,神鵰俠侶#34,20240101-0204,08:00~08:15,0.06837582
2024-01-18,四,09:00:00,浮圖緣#3,20240101-0204,09:00~09:15,0.10521563
2024-01-18,四,10:00:00,浮圖緣#4,20240101-0204,10:00~10:15,0.13954688
2024-01-18,四,11:00:00,雪中悍刀行#7,20240101-0204,11:00~11:15,0.1871376
2024-01-18,四,12:00:00,雪中悍刀行#8,20240101-0204,12:00~12:15,0.23193309
2024-01-18,四,13:00:00,浮圖緣#3,20240101-0204,13:00~13:15,0.20441074
2024-01-18,四,14:00:00,浮圖緣#4,20240101-0204,14:00~14:15,0.21559169
2024-01-18,四,15:00:00,神鵰俠侶#35,20240101-0204,15:00~15:15,0.22942454
2024-01-18,四,16:00:00,神鵰俠侶#36,20240101-0204,16:00~16:15,0.26518925
2024-01-18,四,17:00:00,蠟筆小新##418,20240101-0204,17:00~17:15,0.20405238
2024-01-18,四,17:30:00,蠟筆小新##419,20240101-0204,17:30~17:45,0.22447912
2024-01-18,四,18:00:00,蠟筆小新##420,20240101-0204,18:00~18:15,0.28260574
2024-01-18,四,18:30:00,蠟筆小新##421,20240101-0204,18:30~18:45,0.29629523
2024-01-18,四,19:00:00,浮圖緣#5,20240101-0204,19:00~19:15,0.29457509
2024-01-18,四,20:00:00,浮圖緣#6,20240101-0204,20:00~20:15,0.35807716
2024-01-18,四,21:00:00,醫師好辣#254,20240101-0204,21:00~21:15,0.1729464
2024-01-18,四,22:00:00,浮圖緣#5,20240101-0204,22:00~22:15,0.12084029
2024-01-18,四,23:00:00,浮圖緣#6,20240101-0204,23:00~23:15,0.09647155
2024-01-19,五,00:00:00,神鵰俠侶#35,20240101-0204,00:00~00:15,0.04838262
2024-01-19,五,01:00:00,神鵰俠侶#36,20240101-0204,01:00~01:15,0.03669912
2024-01-19,五,02:00:00,主廚大聯盟#19,20240101-0204,02:00~02:15,0.0247289
2024-01-19,五,03:00:00,主廚大聯盟#20(完),20240101-0204,03:00~03:15,0.0175611
2024-01-19,五,04:00:00,東宮#3,20240101-0204,04:00~04:15,0.01598418
2024-01-19,五,05:00:00,東宮#4,20240101-0204,05:00~05:15,0.01999815
2024-01-19,五,06:00:00,蠟筆小新##420,20240101-0204,06:00~06:15,0.01956808
2024-01-19,五,06:30:00,蠟筆小新##421,20240101-0204,06:30~06:45,0.0289579
2024-01-19,五,07:00:00,神鵰俠侶#35,20240101-0204,07:00~07:15,0.0331869
2024-01-19,五,08:00:00,神鵰俠侶#36,20240101-0204,08:00~08:15,0.06902588
2024-01-19,五,09:00:00,浮圖緣#5,20240101-0204,09:00~09:15,0.10199774
2024-01-19,五,10:00:00,浮圖緣#6,20240101-0204,10:00~10:15,0.12980878
2024-01-19,五,11:00:00,雪中悍刀行#9,20240101-0204,11:00~11:15,0.19166686
2024-01-19,五,12:00:00,雪中悍刀行#10,20240101-0204,12:00~12:15,0.23775579
2024-01-19,五,13:00:00,浮圖緣#5,20240101-0204,13:00~13:15,0.20722098
2024-01-19,五,14:00:00,浮圖緣#6,20240101-0204,14:00~14:15,0.20234688
2024-01-19,五,15:00:00,神鵰俠侶#37,20240101-0204,15:00~15:15,0.2247104
2024-01-19,五,16:00:00,神鵰俠侶#38,20240101-0204,16:00~16:15,0.28886218
2024-01-19,五,17:00:00,蠟筆小新##422,20240101-0204,17:00~17:15,0.21166501
2024-01-19,五,17:30:00,蠟筆小新##423,20240101-0204,17:30~17:45,0.22213
2024-01-19,五,18:00:00,蠟筆小新##424,20240101-0204,18:00~18:15,0.27395316
2024-01-19,五,18:30:00,蠟筆小新##425,20240101-0204,18:30~18:45,0.30018729
2024-01-19,五,19:00:00,浮圖緣#7,20240101-0204,19:00~19:15,0.28642513000000003
2024-01-19,五,20:00:00,浮圖緣#8,20240101-0204,20:00~20:15,0.37423063
2024-01-19,五,21:00:00,醫師好辣#255,20240101-0204,21:00~21:15,0.17575436
2024-01-19,五,22:00:00,浮圖緣#7,20240101-0204,22:00~22:15,0.12479133
2024-01-19,五,23:00:00,浮圖緣#8,20240101-0204,23:00~23:15,0.1138246
2024-01-20,六,00:00:00,蠟筆小新#235,20240101-0204,00:00~00:15,0.04458024
2024-01-20,六,00:30:00,蠟筆小新#236,20240101-0204,00:30~00:45,0.03648126
2024-01-20,六,01:00:00,蠟筆小新#237,20240101-0204,01:00~01:15,0.03418774
2024-01-20,六,01:30:00,蠟筆小新#238,20240101-0204,01:30~01:45,0.03304098
2024-01-20,六,02:00:00,一生一世#26,20240101-0204,02:00~02:15,0.02472698
2024-01-20,六,03:00:00,一生一世#27,20240101-0204,03:00~03:15,0.02150172
2024-01-20,六,04:00:00,一生一世#28,20240101-0204,04:00~04:15,0.02379524
2024-01-20,六,05:00:00,一生一世#29,20240101-0204,05:00~05:15,0.02773722
2024-01-20,六,06:00:00,一生一世#30(完),20240101-0204,06:00~06:15,0.04400686
2024-01-20,六,07:00:00,蠟筆小新#235,20240101-0204,07:00~07:15,0.04479526
2024-01-20,六,07:30:00,蠟筆小新#236,20240101-0204,07:30~07:45,0.05877138
2024-01-20,六,08:00:00,蠟筆小新#237,20240101-0204,08:00~08:15,0.08693863
2024-01-20,六,08:30:00,蠟筆小新#238,20240101-0204,08:30~08:45,0.10973046
2024-01-20,六,09:00:00,軍師聯盟2虎嘯龍吟#9,20240101-0204,09:00~09:15,0.11825948
2024-01-20,六,10:00:00,軍師聯盟2虎嘯龍吟#10,20240101-0204,10:00~10:15,0.15567248
2024-01-20,六,11:00:00,軍師聯盟2虎嘯龍吟#11,20240101-0204,11:00~11:15,0.18728001
2024-01-20,六,12:00:00,軍師聯盟2虎嘯龍吟#12,20240101-0204,12:00~12:15,0.21881587
2024-01-20,六,13:00:00,軍師聯盟2虎嘯龍吟#13,20240101-0204,13:00~13:15,0.26060089
2024-01-20,六,14:00:00,蠟筆小新#235,20240101-0204,14:00~14:15,0.18993189
2024-01-20,六,14:30:00,蠟筆小新#236,20240101-0204,14:30~14:45,0.18226294
2024-01-20,六,15:00:00,蠟筆小新#237,20240101-0204,15:00~15:15,0.2132971
2024-01-20,六,15:30:00,蠟筆小新#238,20240101-0204,15:30~15:45,0.22519472
2024-01-20,六,16:00:00,蠟筆小新大電影-壯烈！戰國大會戰,20240101-0204,16:00~16:15,0.2291367
2024-01-20,六,18:00:00,一生一世#26,20240101-0204,18:00~18:15,0.22297287
2024-01-20,六,19:00:00,一生一世#27,20240101-0204,19:00~19:15,0.23938585
2024-01-20,六,20:00:00,一生一世#28,20240101-0204,20:00~20:15,0.29994904
2024-01-20,六,21:00:00,一生一世#29,20240101-0204,21:00~21:15,0.30467942
2024-01-20,六,22:00:00,一生一世#30(完),20240101-0204,22:00~22:15,0.31879889
2024-01-20,六,23:00:00,聖鬥士星矢少女翔#9,20240101-0204,23:00~23:15,0.07977139
2024-01-20,六,23:30:00,聖鬥士星矢少女翔#10(完),20240101-0204,23:30~23:45,0.03218091
2024-01-21,日,00:00:00,蠟筆小新#239,20240101-0204,00:00~00:15,0.03490584
2024-01-21,日,00:30:00,蠟筆小新#240,20240101-0204,00:30~00:45,0.03949306
2024-01-21,日,01:00:00,蠟筆小新#241,20240101-0204,01:00~01:15,0.03605264
2024-01-21,日,01:30:00,蠟筆小新#242,20240101-0204,01:30~01:45,0.03318563
2024-01-21,日,02:00:00,延禧攻略#1,20240101-0204,02:00~02:15,0.02766664
2024-01-21,日,03:00:00,延禧攻略#2,20240101-0204,03:00~03:15,0.02386785
2024-01-21,日,04:00:00,延禧攻略#3,20240101-0204,04:00~04:15,0.02601811
2024-01-21,日,05:00:00,延禧攻略#4,20240101-0204,05:00~05:15,0.03146543
2024-01-21,日,06:00:00,延禧攻略#5,20240101-0204,06:00~06:15,0.04171499
2024-01-21,日,07:00:00,蠟筆小新#239,20240101-0204,07:00~07:15,0.0454421
2024-01-21,日,07:30:00,蠟筆小新#240,20240101-0204,07:30~07:45,0.05855867
2024-01-21,日,08:00:00,蠟筆小新#241,20240101-0204,08:00~08:15,0.08464845
2024-01-21,日,08:30:00,蠟筆小新#242,20240101-0204,08:30~08:45,0.11862252
2024-01-21,日,09:00:00,軍師聯盟2虎嘯龍吟#14,20240101-0204,09:00~09:15,0.12464324
2024-01-21,日,10:00:00,軍師聯盟2虎嘯龍吟#15,20240101-0204,10:00~10:15,0.20886164
2024-01-21,日,11:00:00,軍師聯盟2虎嘯龍吟#16,20240101-0204,11:00~11:15,0.23746006
2024-01-21,日,12:00:00,軍師聯盟2虎嘯龍吟#17,20240101-0204,12:00~12:15,0.2416889
2024-01-21,日,13:00:00,軍師聯盟2虎嘯龍吟#18,20240101-0204,13:00~13:15,0.26326314
2024-01-21,日,14:00:00,蠟筆小新#239,20240101-0204,14:00~14:15,0.19251969
2024-01-21,日,14:30:00,蠟筆小新#240,20240101-0204,14:30~14:45,0.19509999
2024-01-21,日,15:00:00,蠟筆小新#241,20240101-0204,15:00~15:15,0.22885903
2024-01-21,日,15:30:00,蠟筆小新#242,20240101-0204,15:30~15:45,0.24018372
2024-01-21,日,16:00:00,蠟筆小新大電影-風起雲湧光榮的燒肉之路,20240101-0204,16:00~16:15,0.24821134
2024-01-21,日,18:00:00,延禧攻略#1,20240101-0204,18:00~18:15,0.26104121
2024-01-21,日,19:00:00,延禧攻略#2,20240101-0204,19:00~19:15,0.28240043
2024-01-21,日,20:00:00,延禧攻略#3,20240101-0204,20:00~20:15,0.33501006
2024-01-21,日,21:00:00,延禧攻略#4,20240101-0204,21:00~21:15,0.3418192
2024-01-21,日,22:00:00,延禧攻略#5,20240101-0204,22:00~22:15,0.27924672
