Date,Weekday,Time,Program,Program_Sheet,Time_Slot,Rating,Cleaned_Series_Name
2024-07-29,一,04:00:00,好好說話#31,0701-0804,04:00~04:15,0.01226777,好好說話
2024-07-29,一,05:00:00,好好說話#32,0701-0804,05:00~05:15,0.01489658,好好說話
2024-07-29,一,06:00:00,蠟筆小新#468,0701-0804,06:00~06:15,0.0178905,蠟筆小新
2024-07-29,一,06:30:00,蠟筆小新#469,0701-0804,06:30~06:45,0.02855178,蠟筆小新
2024-07-29,一,07:00:00,長歌行#25,0701-0804,07:00~07:15,0.03132663,長歌行
2024-07-29,一,08:00:00,長歌行#26,0701-0804,08:00~08:15,0.07148897,長歌行
2024-07-29,一,09:00:00,花間令#31,0701-0804,09:00~09:15,0.1070509,花間令
2024-07-29,一,10:00:00,花間令#32(完),0701-0804,10:00~10:15,0.14641,花間令
2024-07-29,一,11:00:00,神鵰俠侶#43,0701-0804,11:00~11:15,0.16181773,神鵰俠侶
2024-07-29,一,12:00:00,神鵰俠侶#44,0701-0804,12:00~12:15,0.17795569,神鵰俠侶
2024-07-29,一,13:00:00,花間令#31,0701-0804,13:00~13:15,0.15729034,花間令
2024-07-29,一,14:00:00,花間令#32(完),0701-0804,14:00~14:15,0.17656827,花間令
2024-07-29,一,15:00:00,長歌行#27,0701-0804,15:00~15:15,0.19767175,長歌行
2024-07-29,一,16:00:00,長歌行#28,0701-0804,16:00~16:15,0.22636957,長歌行
2024-07-29,一,17:00:00,蠟筆小新#470,0701-0804,17:00~17:15,0.20899023,蠟筆小新
2024-07-29,一,17:30:00,蠟筆小新#471,0701-0804,17:30~17:45,0.25148929,蠟筆小新
2024-07-29,一,18:00:00,蠟筆小新#472,0701-0804,18:00~18:15,0.286321,蠟筆小新
2024-07-29,一,18:30:00,蠟筆小新#473,0701-0804,18:30~18:45,0.31092956,蠟筆小新
2024-07-29,一,19:00:00,長相思S1#1,0701-0804,19:00~19:15,0.27084024,長相思S1
2024-07-29,一,20:00:00,長相思S1#2,0701-0804,20:00~20:15,0.36620755,長相思S1
2024-07-29,一,21:00:00,醫師好辣#187,0701-0804,21:00~21:15,0.15999217,醫師好辣
2024-07-29,一,22:00:00,長相思S1#1,0701-0804,22:00~22:15,0.11537546,長相思S1
2024-07-29,一,23:00:00,長相思S1#2,0701-0804,23:00~23:15,0.09595149,長相思S1
2024-07-30,二,00:00:00,長歌行#27,0701-0804,00:00~00:15,0.04774141,長歌行
2024-07-30,二,01:00:00,長歌行#28,0701-0804,01:00~01:15,0.03117061,長歌行
2024-07-30,二,02:00:00,地球的慶典S6#80,0701-0804,02:00~02:15,0.01846877,地球的慶典S6
2024-07-30,二,03:00:00,地球的慶典S6#81,0701-0804,03:00~03:15,0.01321284,地球的慶典S6
2024-07-30,二,04:00:00,好好說話#33,0701-0804,04:00~04:15,0.01204485,好好說話
2024-07-30,二,05:00:00,好好說話#34,0701-0804,05:00~05:15,0.01671679,好好說話
2024-07-30,二,06:00:00,蠟筆小新#472,0701-0804,06:00~06:15,0.02095074,蠟筆小新
2024-07-30,二,06:30:00,蠟筆小新#473,0701-0804,06:30~06:45,0.03270359,蠟筆小新
2024-07-30,二,07:00:00,長歌行#27,0701-0804,07:00~07:15,0.03095162,長歌行
2024-07-30,二,08:00:00,長歌行#28,0701-0804,08:00~08:15,0.0725611,長歌行
2024-07-30,二,09:00:00,長相思S1#1,0701-0804,09:00~09:15,0.10906065,長相思S1
2024-07-30,二,10:00:00,長相思S1#2,0701-0804,10:00~10:15,0.16753292,長相思S1
2024-07-30,二,11:00:00,神鵰俠侶#45,0701-0804,11:00~11:15,0.17614682,神鵰俠侶
2024-07-30,二,12:00:00,神鵰俠侶#46,0701-0804,12:00~12:15,0.20082051,神鵰俠侶
2024-07-30,二,13:00:00,長相思S1#1,0701-0804,13:00~13:15,0.18388472,長相思S1
2024-07-30,二,14:00:00,長相思S1#2,0701-0804,14:00~14:15,0.21688031,長相思S1
2024-07-30,二,15:00:00,長歌行#29,0701-0804,15:00~15:15,0.21841329,長歌行
2024-07-30,二,16:00:00,長歌行#30,0701-0804,16:00~16:15,0.25060589,長歌行
2024-07-30,二,17:00:00,蠟筆小新#474,0701-0804,17:00~17:15,0.22220924,蠟筆小新
2024-07-30,二,17:30:00,蠟筆小新#475,0701-0804,17:30~17:45,0.26257774,蠟筆小新
2024-07-30,二,18:00:00,蠟筆小新#476,0701-0804,18:00~18:15,0.30469822,蠟筆小新
2024-07-30,二,18:30:00,蠟筆小新#477,0701-0804,18:30~18:45,0.30447922,蠟筆小新
2024-07-30,二,19:00:00,長相思S1#3,0701-0804,19:00~19:15,0.28155751,長相思S1
2024-07-30,二,20:00:00,長相思S1#4,0701-0804,20:00~20:15,0.41791982,長相思S1
2024-07-30,二,21:00:00,醫師好辣#188,0701-0804,21:00~21:15,0.14869916,醫師好辣
2024-07-30,二,22:00:00,長相思S1#3,0701-0804,22:00~22:15,0.11387859,長相思S1
2024-07-30,二,23:00:00,長相思S1#4,0701-0804,23:00~23:15,0.11146962,長相思S1
2024-07-31,三,00:00:00,長歌行#29,0701-0804,00:00~00:15,0.04516995,長歌行
2024-07-31,三,01:00:00,長歌行#30,0701-0804,01:00~01:15,0.0294079,長歌行
2024-07-31,三,02:00:00,地球的慶典S6#82,0701-0804,02:00~02:15,0.01977554,地球的慶典S6
2024-07-31,三,03:00:00,地球的慶典S6#83,0701-0804,03:00~03:15,0.0143026,地球的慶典S6
2024-07-31,三,04:00:00,好好說話#35,0701-0804,04:00~04:15,0.01364585,好好說話
2024-07-31,三,05:00:00,好好說話#36,0701-0804,05:00~05:15,0.01466746,好好說話
2024-07-31,三,06:00:00,蠟筆小新#476,0701-0804,06:00~06:15,0.02174579,蠟筆小新
2024-07-31,三,06:30:00,蠟筆小新#477,0701-0804,06:30~06:45,0.03269166,蠟筆小新
2024-07-31,三,07:00:00,長歌行#29,0701-0804,07:00~07:15,0.03488084,長歌行
2024-07-31,三,08:00:00,長歌行#30,0701-0804,08:00~08:15,0.07611028,長歌行
2024-07-31,三,09:00:00,長相思S1#3,0701-0804,09:00~09:15,0.111283,長相思S1
2024-07-31,三,10:00:00,長相思S1#4,0701-0804,10:00~10:15,0.16469884,長相思S1
2024-07-31,三,11:00:00,神鵰俠侶#47,0701-0804,11:00~11:15,0.17615552,神鵰俠侶
2024-07-31,三,12:00:00,神鵰俠侶#48,0701-0804,12:00~12:15,0.2011121,神鵰俠侶
2024-07-31,三,13:00:00,長相思S1#3,0701-0804,13:00~13:15,0.19359594,長相思S1
2024-07-31,三,14:00:00,長相思S1#4,0701-0804,14:00~14:15,0.22278492,長相思S1
2024-07-31,三,15:00:00,長歌行#31,0701-0804,15:00~15:15,0.23577402,長歌行
2024-07-31,三,16:00:00,長歌行#32,0701-0804,16:00~16:15,0.264963,長歌行
2024-07-31,三,17:00:00,蠟筆小新#478,0701-0804,17:00~17:15,0.2220552,蠟筆小新
2024-07-31,三,17:30:00,蠟筆小新#479,0701-0804,17:30~17:45,0.25131715,蠟筆小新
2024-07-31,三,18:00:00,蠟筆小新#480,0701-0804,18:00~18:15,0.28940878,蠟筆小新
2024-07-31,三,18:30:00,蠟筆小新#481,0701-0804,18:30~18:45,0.32027613,蠟筆小新
2024-07-31,三,19:00:00,長相思S1#5,0701-0804,19:00~19:15,0.30356543,長相思S1
2024-07-31,三,20:00:00,長相思S1#6,0701-0804,20:00~20:15,0.40455932,長相思S1
2024-07-31,三,21:00:00,小姐不熙娣#7,0701-0804,21:00~21:15,0.14594492,小姐不熙娣
2024-07-31,三,22:00:00,長相思S1#5,0701-0804,22:00~22:15,0.10653979,長相思S1
2024-07-31,三,23:00:00,長相思S1#6,0701-0804,23:00~23:15,0.0982939,長相思S1
2024-08-01,四,00:00:00,長歌行#31,0701-0804,00:00~00:15,0.04683543,長歌行
2024-08-01,四,01:00:00,長歌行#32,0701-0804,01:00~01:15,0.03239086,長歌行
2024-08-01,四,02:00:00,地球的慶典S6#84,0701-0804,02:00~02:15,0.01845695,地球的慶典S6
2024-08-01,四,03:00:00,地球的慶典S6#85,0701-0804,03:00~03:15,0.01181829,地球的慶典S6
2024-08-01,四,04:00:00,好好說話#37,0701-0804,04:00~04:15,0.01291257,好好說話
2024-08-01,四,05:00:00,好好說話#38,0701-0804,05:00~05:15,0.01415276,好好說話
2024-08-01,四,06:00:00,蠟筆小新#480,0701-0804,06:00~06:15,0.02049962,蠟筆小新
2024-08-01,四,06:30:00,蠟筆小新#481,0701-0804,06:30~06:45,0.03428762,蠟筆小新
2024-08-01,四,07:00:00,長歌行#31,0701-0804,07:00~07:15,0.03684096,長歌行
2024-08-01,四,08:00:00,長歌行#32,0701-0804,08:00~08:15,0.08221734,長歌行
2024-08-01,四,09:00:00,長相思S1#5,0701-0804,09:00~09:15,0.11548363,長相思S1
2024-08-01,四,10:00:00,長相思S1#6,0701-0804,10:00~10:15,0.16895774,長相思S1
2024-08-01,四,11:00:00,神鵰俠侶#49,0701-0804,11:00~11:15,0.19485584,神鵰俠侶
2024-08-01,四,12:00:00,神鵰俠侶#50,0701-0804,12:00~12:15,0.20733069,神鵰俠侶
2024-08-01,四,13:00:00,長相思S1#5,0701-0804,13:00~13:15,0.19274022,長相思S1
2024-08-01,四,14:00:00,長相思S1#6,0701-0804,14:00~14:15,0.21885717,長相思S1
2024-08-01,四,15:00:00,長歌行#33,0701-0804,15:00~15:15,0.23621984,長歌行
2024-08-01,四,16:00:00,長歌行#34,0701-0804,16:00~16:15,0.23425013,長歌行
2024-08-01,四,17:00:00,蠟筆小新#482,0701-0804,17:00~17:15,0.21353165,蠟筆小新
2024-08-01,四,17:30:00,蠟筆小新#483,0701-0804,17:30~17:45,0.25183165,蠟筆小新
2024-08-01,四,18:00:00,蠟筆小新#484,0701-0804,18:00~18:15,0.27889699,蠟筆小新
2024-08-01,四,18:30:00,蠟筆小新#485,0701-0804,18:30~18:45,0.28918328,蠟筆小新
2024-08-01,四,19:00:00,長相思S1#7,0701-0804,19:00~19:15,0.2885267,長相思S1
2024-08-01,四,20:00:00,長相思S1#8,0701-0804,20:00~20:15,0.40787682,長相思S1
2024-08-01,四,21:00:00,小姐不熙娣#8,0701-0804,21:00~21:15,0.14400802,小姐不熙娣
2024-08-01,四,22:00:00,長相思S1#7,0701-0804,22:00~22:15,0.10979335,長相思S1
2024-08-01,四,23:00:00,長相思S1#8,0701-0804,23:00~23:15,0.10074725,長相思S1
2024-08-02,五,00:00:00,長歌行#33,0701-0804,00:00~00:15,0.04945122,長歌行
2024-08-02,五,01:00:00,長歌行#34,0701-0804,01:00~01:15,0.03114406,長歌行
2024-08-02,五,02:00:00,地球的慶典S6#86,0701-0804,02:00~02:15,0.01757779,地球的慶典S6
2024-08-02,五,03:00:00,地球的慶典S7#87,0701-0804,03:00~03:15,0.01327452,地球的慶典S7
2024-08-02,五,04:00:00,好好說話#39,0701-0804,04:00~04:15,0.01312864,好好說話
2024-08-02,五,05:00:00,好好說話#40(完),0701-0804,05:00~05:15,0.01670255,好好說話
2024-08-02,五,06:00:00,蠟筆小新#484,0701-0804,06:00~06:15,0.01947415,蠟筆小新
2024-08-02,五,06:30:00,蠟筆小新#485,0701-0804,06:30~06:45,0.03223811,蠟筆小新
2024-08-02,五,07:00:00,長歌行#33,0701-0804,07:00~07:15,0.03931299,長歌行
2024-08-02,五,08:00:00,長歌行#34,0701-0804,08:00~08:15,0.07147817,長歌行
2024-08-02,五,09:00:00,長相思S1#7,0701-0804,09:00~09:15,0.10904068,長相思S1
2024-08-02,五,10:00:00,長相思S1#8,0701-0804,10:00~10:15,0.1598777,長相思S1
2024-08-02,五,11:00:00,神鵰俠侶#51,0701-0804,11:00~11:15,0.19204288,神鵰俠侶
2024-08-02,五,12:00:00,神鵰俠侶#52(完),0701-0804,12:00~12:15,0.22304106,神鵰俠侶
2024-08-02,五,13:00:00,長相思S1#7,0701-0804,13:00~13:15,0.18248814,長相思S1
2024-08-02,五,14:00:00,長相思S1#8,0701-0804,14:00~14:15,0.2108606,長相思S1
2024-08-02,五,15:00:00,長歌行#35,0701-0804,15:00~15:15,0.2116629,長歌行
2024-08-02,五,16:00:00,長歌行#36,0701-0804,16:00~16:15,0.23529446,長歌行
2024-08-02,五,17:00:00,蠟筆小新#486,0701-0804,17:00~17:15,0.20859955,蠟筆小新
2024-08-02,五,17:30:00,蠟筆小新#487,0701-0804,17:30~17:45,0.25075709,蠟筆小新
2024-08-02,五,18:00:00,蠟筆小新#488,0701-0804,18:00~18:15,0.2740969,蠟筆小新
2024-08-02,五,18:30:00,蠟筆小新#489,0701-0804,18:30~18:45,0.26716789,蠟筆小新
2024-08-02,五,19:00:00,長相思S1#9,0701-0804,19:00~19:15,0.26884544,長相思S1
2024-08-02,五,20:00:00,長相思S1#10,0701-0804,20:00~20:15,0.40983248,長相思S1
2024-08-02,五,21:00:00,小姐不熙娣#9,0701-0804,21:00~21:15,0.17461095,小姐不熙娣
2024-08-02,五,22:00:00,長相思S1#9,0701-0804,22:00~22:15,0.12472211,長相思S1
2024-08-02,五,23:00:00,長相思S1#10,0701-0804,23:00~23:15,0.12574323,長相思S1
2024-08-03,六,00:00:00,烏鴉小姐與蜥蜴先生#9,0701-0804,00:00~00:15,0.04594509,烏鴉小姐與蜥蜴先生
2024-08-03,六,01:00:00,烏鴉小姐與蜥蜴先生#10,0701-0804,01:00~01:15,0.02836927,烏鴉小姐與蜥蜴先生
2024-08-03,六,02:00:00,地球的慶典S6#78,0701-0804,02:00~02:15,0.01837804,地球的慶典S6
2024-08-03,六,03:00:00,地球的慶典S6#79,0701-0804,03:00~03:15,0.01443989,地球的慶典S6
2024-08-03,六,04:00:00,地球的慶典S6#80,0701-0804,04:00~04:15,0.01531503,地球的慶典S6
2024-08-03,六,05:00:00,地球的慶典S6#81,0701-0804,05:00~05:15,0.01699239,地球的慶典S6
2024-08-03,六,06:00:00,地球的慶典S6#82,0701-0804,06:00~06:15,0.0200554,地球的慶典S6
2024-08-03,六,07:00:00,蠟筆小新#511,0701-0804,07:00~07:15,0.03471407,蠟筆小新
2024-08-03,六,07:30:00,蠟筆小新#512,0701-0804,07:30~07:45,0.05097717,蠟筆小新
2024-08-03,六,08:00:00,蠟筆小新#513,0701-0804,08:00~08:15,0.07832544,蠟筆小新
2024-08-03,六,08:30:00,蠟筆小新#514,0701-0804,08:30~08:45,0.10479856,蠟筆小新
2024-08-03,六,09:00:00,蒼蘭訣#16,0701-0804,09:00~09:15,0.10450685,蒼蘭訣
2024-08-03,六,10:00:00,蒼蘭訣#17,0701-0804,10:00~10:15,0.14366957,蒼蘭訣
2024-08-03,六,11:00:00,蒼蘭訣#18,0701-0804,11:00~11:15,0.16759019,蒼蘭訣
2024-08-03,六,12:00:00,蒼蘭訣#19,0701-0804,12:00~12:15,0.16547525,蒼蘭訣
2024-08-03,六,13:00:00,蒼蘭訣#20,0701-0804,13:00~13:15,0.19209424,蒼蘭訣
2024-08-03,六,14:00:00,蠟筆小新#511,0701-0804,14:00~14:15,0.16080782,蠟筆小新
2024-08-03,六,14:30:00,蠟筆小新#512,0701-0804,14:30~14:45,0.15832824,蠟筆小新
2024-08-03,六,15:00:00,蠟筆小新#513,0701-0804,15:00~15:15,0.19515724,蠟筆小新
2024-08-03,六,15:30:00,蠟筆小新#514,0701-0804,15:30~15:45,0.20201254,蠟筆小新
2024-08-03,六,16:00:00,蠟筆小新大電影-幽靈忍者珍風傳,0701-0804,16:00~16:15,0.19778268,蠟筆小新
2024-08-03,六,18:00:00,蒼蘭訣#16,0701-0804,18:00~18:15,0.14242978,蒼蘭訣
2024-08-03,六,19:00:00,蒼蘭訣#17,0701-0804,19:00~19:15,0.13090704,蒼蘭訣
2024-08-03,六,20:00:00,蒼蘭訣#18,0701-0804,20:00~20:15,0.1864058,蒼蘭訣
2024-08-03,六,21:00:00,蒼蘭訣#19,0701-0804,21:00~21:15,0.16350618,蒼蘭訣
2024-08-03,六,22:00:00,蒼蘭訣#20,0701-0804,22:00~22:15,0.12820868,蒼蘭訣
2024-08-03,六,23:00:00,蠟筆小新#513,0701-0804,23:00~23:15,0.06942814,蠟筆小新
2024-08-03,六,23:30:00,蠟筆小新#514,0701-0804,23:30~23:45,0.0558634,蠟筆小新
2024-08-04,日,00:00:00,烏鴉小姐與蜥蜴先生#11,0701-0804,00:00~00:15,0.03666876,烏鴉小姐與蜥蜴先生
2024-08-04,日,01:00:00,烏鴉小姐與蜥蜴先生#12,0701-0804,01:00~01:15,0.02230743,烏鴉小姐與蜥蜴先生
2024-08-04,日,02:00:00,地球的慶典S6#83,0701-0804,02:00~02:15,0.01479872,地球的慶典S6
2024-08-04,日,03:00:00,地球的慶典S6#84,0701-0804,03:00~03:15,0.01137242,地球的慶典S6
2024-08-04,日,04:00:00,地球的慶典S6#85,0701-0804,04:00~04:15,0.01144532,地球的慶典S6
2024-08-04,日,05:00:00,地球的慶典S6#86,0701-0804,05:00~05:15,0.01355942,地球的慶典S6
2024-08-04,日,06:00:00,地球的慶典S7#87,0701-0804,06:00~06:15,0.02019333,地球的慶典S7
2024-08-04,日,07:00:00,蠟筆小新#515,0701-0804,07:00~07:15,0.03287795,蠟筆小新
2024-08-04,日,07:30:00,蠟筆小新#516,0701-0804,07:30~07:45,0.05088428,蠟筆小新
2024-08-04,日,08:00:00,蠟筆小新#517,0701-0804,08:00~08:15,0.07413941,蠟筆小新
2024-08-04,日,08:30:00,蠟筆小新#518,0701-0804,08:30~08:45,0.10133116,蠟筆小新
2024-08-04,日,09:00:00,蒼蘭訣#20,0701-0804,09:00~09:15,0.09367664,蒼蘭訣
2024-08-04,日,10:00:00,蒼蘭訣#21,0701-0804,10:00~10:15,0.1289603,蒼蘭訣
2024-08-04,日,11:00:00,蒼蘭訣#22,0701-0804,11:00~11:15,0.15469404,蒼蘭訣
2024-08-04,日,12:00:00,蒼蘭訣#23,0701-0804,12:00~12:15,0.15877644,蒼蘭訣
2024-08-04,日,13:00:00,蒼蘭訣#24,0701-0804,13:00~13:15,0.18902999,蒼蘭訣
2024-08-04,日,14:00:00,蠟筆小新#515,0701-0804,14:00~14:15,0.17663697,蠟筆小新
2024-08-04,日,14:30:00,蠟筆小新#516,0701-0804,14:30~14:45,0.18516629,蠟筆小新
2024-08-04,日,15:00:00,蠟筆小新#517,0701-0804,15:00~15:15,0.21104583,蠟筆小新
2024-08-04,日,15:30:00,蠟筆小新#518,0701-0804,15:30~15:45,0.22599035,蠟筆小新
2024-08-04,日,16:00:00,蠟筆小新大電影-新次元!蠟筆小新THE MOVIE超能力大決戰~飛吧!手卷壽司,0701-0804,16:00~16:15,0.22839605,蠟筆小新
2024-08-04,日,18:00:00,蒼蘭訣#20,0701-0804,18:00~18:15,0.16825346,蒼蘭訣
2024-08-04,日,19:00:00,蒼蘭訣#21,0701-0804,19:00~19:15,0.14470672,蒼蘭訣
2024-08-04,日,20:00:00,蒼蘭訣#22,0701-0804,20:00~20:15,0.18261478,蒼蘭訣
2024-08-04,日,21:00:00,蒼蘭訣#23,0701-0804,21:00~21:15,0.16657676,蒼蘭訣
2024-08-04,日,22:00:00,蒼蘭訣#24,0701-0804,22:00~22:15,0.12254509,蒼蘭訣
2024-08-04,日,23:00:00,蠟筆小新#517,0701-0804,23:00~23:15,0.04476067,蠟筆小新
2024-08-04,日,23:30:00,蠟筆小新#518,0701-0804,23:30~23:45,0.03419015,蠟筆小新
2024-08-05,一,00:00:00,長歌行#35,0805-0901,00:00~00:15,0.02610147,長歌行
2024-08-05,一,01:00:00,長歌行#36,0805-0901,01:00~01:15,0.02690348,長歌行
2024-08-05,一,02:00:00,地球的慶典S7#88,0805-0901,02:00~02:15,0.01574838,地球的慶典S7
2024-08-05,一,03:00:00,地球的慶典S7#89,0805-0901,03:00~03:15,0.01203001,地球的慶典S7
2024-08-05,一,04:00:00,好好生活#1,0805-0901,04:00~04:15,0.01319656,好好生活
2024-08-05,一,05:00:00,好好生活#2,0805-0901,05:00~05:15,0.01706074,好好生活
2024-08-05,一,06:00:00,蠟筆小新#488,0805-0901,06:00~06:15,0.02107074,蠟筆小新
2024-08-05,一,06:30:00,蠟筆小新#489,0805-0901,06:30~06:45,0.03244457,蠟筆小新
2024-08-05,一,07:00:00,長歌行#35,0805-0901,07:00~07:15,0.03229875,長歌行
2024-08-05,一,08:00:00,長歌行#36,0805-0901,08:00~08:15,0.0661286,長歌行
2024-08-05,一,09:00:00,長相思S1#9,0805-0901,09:00~09:15,0.10557245,長相思S1
2024-08-05,一,10:00:00,長相思S1#10,0805-0901,10:00~10:15,0.15974394,長相思S1
2024-08-05,一,11:00:00,軍師聯盟#1,0805-0901,11:00~11:15,0.13743374,軍師聯盟
2024-08-05,一,12:00:00,軍師聯盟#2,0805-0901,12:00~12:15,0.12066464,軍師聯盟
2024-08-05,一,13:00:00,長相思S1#9,0805-0901,13:00~13:15,0.14654739,長相思S1
2024-08-05,一,14:00:00,長相思S1#10,0805-0901,14:00~14:15,0.19350088,長相思S1
2024-08-05,一,15:00:00,長歌行#37,0805-0901,15:00~15:15,0.20844725,長歌行
2024-08-05,一,16:00:00,長歌行#38,0805-0901,16:00~16:15,0.22528927,長歌行
2024-08-05,一,17:00:00,蠟筆小新#490,0805-0901,17:00~17:15,0.20356234,蠟筆小新
2024-08-05,一,17:30:00,蠟筆小新#404,0805-0901,17:30~17:45,0.24636001,蠟筆小新
2024-08-05,一,18:00:00,蠟筆小新#405,0805-0901,18:00~18:15,0.30301042,蠟筆小新
2024-08-05,一,18:30:00,蠟筆小新#406,0805-0901,18:30~18:45,0.35878592,蠟筆小新
2024-08-05,一,19:00:00,長相思S1#11,0805-0901,19:00~19:15,0.30556224,長相思S1
2024-08-05,一,20:00:00,長相思S1#12,0805-0901,20:00~20:15,0.40756214,長相思S1
2024-08-05,一,21:00:00,醫師好辣#189,0805-0901,21:00~21:15,0.1458912,醫師好辣
2024-08-05,一,22:00:00,長相思S1#11,0805-0901,22:00~22:15,0.09908353,長相思S1
2024-08-05,一,23:00:00,長相思S1#12,0805-0901,23:00~23:15,0.0948548,長相思S1
2024-08-06,二,00:00:00,長歌行#37,0805-0901,00:00~00:15,0.04294199,長歌行
2024-08-06,二,01:00:00,長歌行#38,0805-0901,01:00~01:15,0.02960008,長歌行
2024-08-06,二,02:00:00,地球的慶典S7#90,0805-0901,02:00~02:15,0.01676852,地球的慶典S7
2024-08-06,二,03:00:00,地球的慶典S7#91,0805-0901,03:00~03:15,0.01305028,地球的慶典S7
2024-08-06,二,04:00:00,好好生活#3,0805-0901,04:00~04:15,0.01253993,好好生活
2024-08-06,二,05:00:00,好好生活#4,0805-0901,05:00~05:15,0.01421679,好好生活
2024-08-06,二,06:00:00,蠟筆小新#405,0805-0901,06:00~06:15,0.01924734,蠟筆小新
2024-08-06,二,06:30:00,蠟筆小新#406,0805-0901,06:30~06:45,0.03156856,蠟筆小新
2024-08-06,二,07:00:00,長歌行#37,0805-0901,07:00~07:15,0.03594295,長歌行
2024-08-06,二,08:00:00,長歌行#38,0805-0901,08:00~08:15,0.07144846,長歌行
2024-08-06,二,09:00:00,長相思S1#11,0805-0901,09:00~09:15,0.1071727,長相思S1
2024-08-06,二,10:00:00,長相思S1#12,0805-0901,10:00~10:15,0.15055212,長相思S1
2024-08-06,二,11:00:00,軍師聯盟#3,0805-0901,11:00~11:15,0.12408703,軍師聯盟
2024-08-06,二,12:00:00,軍師聯盟#4,0805-0901,12:00~12:15,0.12350377,軍師聯盟
2024-08-06,二,13:00:00,長相思S1#11,0805-0901,13:00~13:15,0.15755115,長相思S1
2024-08-06,二,14:00:00,長相思S1#12,0805-0901,14:00~14:15,0.20165965,長相思S1
2024-08-06,二,15:00:00,長歌行#39,0805-0901,15:00~15:15,0.20975228,長歌行
2024-08-06,二,16:00:00,長歌行#40,0805-0901,16:00~16:15,0.23840457,長歌行
2024-08-06,二,17:00:00,蠟筆小新#407,0805-0901,17:00~17:15,0.21084588,蠟筆小新
2024-08-06,二,17:30:00,蠟筆小新#408,0805-0901,17:30~17:45,0.24875731,蠟筆小新
2024-08-06,二,18:00:00,蠟筆小新#409,0805-0901,18:00~18:15,0.30635352,蠟筆小新
2024-08-06,二,18:30:00,蠟筆小新#410,0805-0901,18:30~18:45,0.31160279,蠟筆小新
2024-08-06,二,19:00:00,長相思S1#13,0805-0901,19:00~19:15,0.31976833,長相思S1
2024-08-06,二,20:00:00,長相思S1#14,0805-0901,20:00~20:15,0.45603076,長相思S1
2024-08-06,二,21:00:00,醫師好辣#190,0805-0901,21:00~21:15,0.15310385,醫師好辣
2024-08-06,二,22:00:00,長相思S1#13,0805-0901,22:00~22:15,0.10126726,長相思S1
2024-08-06,二,23:00:00,長相思S1#14,0805-0901,23:00~23:15,0.1006111,長相思S1
2024-08-07,三,00:00:00,長歌行#39,0805-0901,00:00~00:15,0.04511494,長歌行
2024-08-07,三,01:00:00,長歌行#40,0805-0901,01:00~01:15,0.03133994,長歌行
2024-08-07,三,02:00:00,地球的慶典S7#92,0805-0901,02:00~02:15,0.0177836,地球的慶典S7
2024-08-07,三,03:00:00,地球的慶典S7#93,0805-0901,03:00~03:15,0.013775,地球的慶典S7
2024-08-07,三,04:00:00,好好生活#5,0805-0901,04:00~04:15,0.01413942,好好生活
2024-08-07,三,05:00:00,好好生活#6,0805-0901,05:00~05:15,0.01661746,好好生活
2024-08-07,三,06:00:00,蠟筆小新#409,0805-0901,06:00~06:15,0.02244815,蠟筆小新
2024-08-07,三,06:30:00,蠟筆小新#410,0805-0901,06:30~06:45,0.03308915,蠟筆小新
2024-08-07,三,07:00:00,長歌行#39,0805-0901,07:00~07:15,0.03840965,長歌行
2024-08-07,三,08:00:00,長歌行#40,0805-0901,08:00~08:15,0.07404973,長歌行
2024-08-07,三,09:00:00,長相思S1#13,0805-0901,09:00~09:15,0.11479165,長相思S1
2024-08-07,三,10:00:00,長相思S1#14,0805-0901,10:00~10:15,0.1722968,長相思S1
2024-08-07,三,11:00:00,軍師聯盟#5,0805-0901,11:00~11:15,0.13315832,軍師聯盟
2024-08-07,三,12:00:00,軍師聯盟#6,0805-0901,12:00~12:15,0.12703609,軍師聯盟
2024-08-07,三,13:00:00,長相思S1#13,0805-0901,13:00~13:15,0.16690342,長相思S1
2024-08-07,三,14:00:00,長相思S1#14,0805-0901,14:00~14:15,0.21573542,長相思S1
2024-08-07,三,15:00:00,長歌行#41,0805-0901,15:00~15:15,0.22003555,長歌行
2024-08-07,三,16:00:00,長歌行#42,0805-0901,16:00~16:15,0.25042801,長歌行
2024-08-07,三,17:00:00,蠟筆小新#411,0805-0901,17:00~17:15,0.21529812,蠟筆小新
2024-08-07,三,17:30:00,蠟筆小新#412,0805-0901,17:30~17:45,0.25975711,蠟筆小新
2024-08-07,三,18:00:00,蠟筆小新#413,0805-0901,18:00~18:15,0.31820975,蠟筆小新
2024-08-07,三,18:30:00,蠟筆小新#414,0805-0901,18:30~18:45,0.34124096,蠟筆小新
2024-08-07,三,19:00:00,長相思S1#15,0805-0901,19:00~19:15,0.34809202,長相思S1
2024-08-07,三,20:00:00,長相思S1#16,0805-0901,20:00~20:15,0.4707551,長相思S1
2024-08-07,三,21:00:00,小姐不熙娣#10,0805-0901,21:00~21:15,0.16573728,小姐不熙娣
2024-08-07,三,22:00:00,長相思S1#15,0805-0901,22:00~22:15,0.11668662,長相思S1
2024-08-07,三,23:00:00,長相思S1#16,0805-0901,23:00~23:15,0.10334893,長相思S1
2024-08-08,四,00:00:00,長歌行#41,0805-0901,00:00~00:15,0.04786826,長歌行
2024-08-08,四,01:00:00,長歌行#42,0805-0901,01:00~01:15,0.03395222,長歌行
2024-08-08,四,02:00:00,地球的慶典S7#94,0805-0901,02:00~02:15,0.01959903,地球的慶典S7
